time,VS,HS,TS,IH,IT,IC,OT,OH,OC
2023/9/30 5:50,1,0,0,87.69,28.41,400,36.45,55.4,420
2023/9/30 6:00,1,1,0,86.32,28.63,400,36.81,52.44,419
2023/9/30 6:10,1,1,0,84.48,28.8,400,36.77,52.66,418
2023/9/30 6:20,1,1,0,83.46,29.08,400,36.79,53.1,417
2023/9/30 6:30,1,1,0,82.52,29.27,400,36.58,53.16,417
2023/9/30 6:40,1,1,0,81.66,29.35,400,36.21,55.82,418
2023/9/30 6:50,1,1,0,81.72,29.38,400,36.21,55.9,419
2023/9/30 7:00,1,1,0,83.36,29.58,419,36.38,54.24,417
2023/9/30 7:10,1,1,0,81.86,30,459,36.56,57,417
2023/9/30 7:20,1,1,0,82.06,30.26,443,36.54,54.72,417
2023/9/30 7:30,1,1,0,81.3,30.4,440,36.83,53.61,419
2023/9/30 7:40,1,1,0,80.38,30.53,455,36.97,52.17,420
2023/9/30 7:50,1,1,0,80.94,30.48,459,36.76,53.93,421
2023/9/30 8:00,1,1,0,82.01,30.22,436,35.58,57.44,419
2023/9/30 8:10,1,1,0,85.97,29.9,421,35.37,57.77,424
2023/9/30 8:20,1,0,0,95.28,29.18,450,35.8,56.89,429
2023/9/30 8:30,1,0,0,99.9,28.54,481,36.14,56.23,430
2023/9/30 8:40,1,0,0,99.9,28.33,488,36.18,57.49,428
2023/9/30 8:50,1,0,0,99.9,28.15,486,35.41,60.35,426
2023/9/30 9:00,1,0,0,99.9,28.1,491,34.75,63.87,425
2023/9/30 9:10,1,0,0,99.9,28.1,485,34.48,64.84,425
2023/9/30 9:20,1,0,0,99.9,28.17,486,34.22,65.91,426
2023/9/30 9:30,1,0,0,99.9,28.13,550,34.05,65.39,435
2023/9/30 9:40,1,0,0,99.9,28.16,528,33.52,68.17,440
2023/9/30 9:50,1,0,0,99.9,28.09,577,32.93,71.14,445
2023/9/30 10:00,1,0,0,99.9,28,538,32.63,72.46,454
2023/9/30 10:10,1,0,0,99.9,28.02,529,32.08,73.63,462
2023/9/30 10:20,1,0,0,99.9,28.09,544,31.34,75.45,562
2023/9/30 10:30,1,0,0,99.9,28.1,552,30.79,77.73,542
2023/9/30 10:40,1,0,0,99.9,27.75,564,30.43,78.7,498
2023/9/30 10:50,1,0,0,99.9,27.41,508,30.26,79.28,501
2023/9/30 11:00,1,0,0,99.9,27.21,479,30.06,79.67,516
2023/9/30 11:10,1,0,0,99.9,27,461,29.87,79.97,510
2023/9/30 11:20,1,0,0,99.9,26.96,467,29.74,80.12,517
2023/9/30 11:30,1,0,0,99.9,26.75,476,29.64,80.3,520
2023/9/30 11:40,1,0,0,99.9,26.62,471,29.43,81.04,531
2023/9/30 11:50,1,0,0,99.9,26.65,479,29.26,81.1,540
2023/9/30 12:00,1,0,0,99.9,26.72,489,29.07,81.38,545
2023/9/30 12:10,1,0,0,99.9,27.05,497,28.82,81.58,546
2023/9/30 12:20,1,0,0,99.9,27.37,506,28.68,82.14,541
2023/9/30 12:30,1,0,0,99.9,27.66,516,28.57,82.57,540
2023/9/30 12:40,1,0,0,99.52,27.96,520,28.49,82.97,569
2023/9/30 12:50,1,0,0,98.72,28.24,526,28.42,83.26,572
2023/9/30 13:00,1,0,0,98,28.48,532,28.32,83.32,567
2023/9/30 13:10,1,0,0,97.51,28.68,535,28.34,82.82,572
2023/9/30 13:20,1,0,0,96.88,28.9,540,28.39,82.45,586
2023/9/30 13:30,1,0,0,96.45,29.08,548,28.15,83.3,586
2023/9/30 13:40,1,0,0,96.02,29.24,559,27.98,83.94,588
2023/9/30 13:50,1,0,0,95.59,29.38,572,27.97,84.13,587
2023/9/30 14:00,1,0,0,95.18,29.54,583,28.02,83.89,584
2023/9/30 14:10,1,0,0,94.82,29.67,595,28.01,83.69,580
2023/9/30 14:20,1,0,0,94.28,29.83,610,27.87,84.04,580
2023/9/30 14:30,1,0,0,93.77,29.99,622,27.71,84.42,586
2023/9/30 14:40,1,0,0,93.29,30.12,626,27.74,84.25,594
2023/9/30 14:50,1,0,0,92.78,30.25,635,27.83,83.75,604
2023/9/30 15:00,0,0,0,92.32,30.39,646,27.79,84.23,608
2023/9/30 15:10,0,0,0,91.94,30.51,663,27.81,84.29,603
2023/9/30 15:20,0,0,0,91.56,30.62,676,27.83,84.27,597
2023/9/30 15:30,0,0,0,91.17,30.71,691,27.8,84.23,592
2023/9/30 15:40,0,0,0,90.78,30.8,705,27.76,84.11,590
2023/9/30 15:50,0,0,0,90.3,30.91,719,27.75,84.25,588
2023/9/30 16:00,0,0,0,89.93,31,731,27.76,84.26,591
2023/9/30 16:10,0,0,0,89.46,31.09,739,27.93,83.87,598
2023/9/30 16:20,0,0,0,89,31.17,748,27.98,83.69,609
2023/9/30 16:30,0,0,0,88.63,31.23,759,27.88,83.99,609
2023/9/30 16:40,0,0,0,88.08,31.33,772,27.76,84.78,606
2023/9/30 16:50,0,0,0,87.58,31.42,786,27.73,84.93,602
2023/9/30 17:00,0,0,0,87.07,31.52,801,27.71,84.84,599
2023/9/30 17:10,0,0,0,86.51,31.61,817,27.7,84.8,597
2023/9/30 17:20,0,0,0,85.94,31.69,828,27.7,84.75,593
2023/9/30 17:30,0,0,0,85.34,31.77,836,27.58,84.92,595
2023/9/30 17:40,1,1,0,84.68,31.86,841,27.5,85,602
2023/9/30 17:50,1,1,0,84.04,31.93,845,27.49,85.03,607
2023/9/30 18:00,1,1,0,83.43,32.01,859,27.5,85.18,604
2023/9/30 18:10,1,1,0,82.7,32.1,868,27.6,84.87,614
2023/9/30 18:20,1,1,0,82.02,32.18,874,27.61,84.63,669
2023/9/30 18:30,1,1,0,81.29,32.29,881,27.52,85.13,642
2023/9/30 18:40,1,1,0,80.62,32.33,891,27.5,85.21,619
2023/9/30 18:50,1,1,0,79.92,32.42,903,27.52,85.31,610
2023/9/30 19:00,1,1,0,79.26,32.49,912,27.55,85.12,605
2023/9/30 19:10,1,1,0,78.53,32.57,914,27.73,84.53,607
2023/9/30 19:20,1,1,0,77.89,32.64,920,27.84,84.34,619
2023/9/30 19:30,1,1,0,77.24,32.71,930,27.67,84.94,626
2023/9/30 19:40,1,1,0,76.68,32.77,940,27.5,85.33,623
2023/9/30 19:50,1,1,0,76.08,32.8,953,27.46,85.53,617
2023/9/30 20:00,1,1,0,75.51,32.88,963,27.54,85.39,610
2023/9/30 20:10,1,1,0,74.93,32.96,974,27.57,85.34,606
2023/9/30 20:20,1,1,0,74.45,33,983,27.56,85.22,600
2023/9/30 20:30,1,1,0,73.98,33.02,992,27.44,85.33,603
2023/9/30 20:40,1,1,0,73.46,33.1,994,27.32,85.43,615
2023/9/30 20:50,1,1,0,73.05,33.11,999,27.34,85.31,627
2023/9/30 21:00,1,1,0,72.6,33.19,1012,27.28,85.41,623
2023/9/30 21:10,1,1,0,72.16,33.2,1028,27.29,85.45,617
2023/9/30 21:20,1,1,0,71.71,33.29,1044,27.36,85.22,610
2023/9/30 21:30,1,1,0,71.32,33.3,1059,27.44,84.66,607
2023/9/30 21:40,1,1,0,70.94,33.34,1073,27.34,84.97,605
2023/9/30 21:50,1,1,0,70.53,33.4,1090,27.28,85.16,605
2023/9/30 22:00,1,1,0,70.2,33.4,1101,27.26,85.05,608
2023/9/30 22:10,1,1,0,69.86,33.43,1106,27.47,84.29,613
2023/9/30 22:20,1,1,0,69.53,33.49,1112,27.52,84.07,625
2023/9/30 22:30,1,1,0,69.16,33.5,1121,27.39,84.74,634
2023/9/30 22:40,1,1,0,68.77,33.52,1136,27.31,85.49,628
2023/9/30 22:50,1,1,0,68.4,33.59,1154,27.39,85.72,620
2023/9/30 23:00,1,1,0,68.12,33.6,1167,27.54,85.73,621
2023/9/30 23:10,1,1,0,67.88,33.6,1179,27.73,85.61,616
2023/9/30 23:20,1,1,0,67.57,33.61,1193,27.98,85.4,599
2023/9/30 23:30,1,1,0,67.38,33.63,1201,28.3,85.21,590
2023/9/30 23:40,1,1,0,67.15,33.69,1197,28.76,83.76,574
2023/9/30 23:50,1,1,0,66.9,33.71,1195,29.23,82.29,549
2023/10/1 0:00,1,1,0,66.72,33.74,1204,29.82,79.97,543
2023/10/1 0:10,1,1,0,66.47,33.8,1216,30.27,77.12,525
2023/10/1 0:20,1,1,0,66.19,33.84,1230,30.58,75.93,517
2023/10/1 0:30,1,1,0,65.91,33.9,1233,31.04,74.75,511
2023/10/1 0:40,1,1,0,65.58,33.95,1232,31.63,72.02,503
2023/10/1 0:50,1,1,0,65.2,34,1242,32.06,70.71,495
2023/10/1 1:00,1,1,0,64.94,34.06,1255,32.35,68.7,488
2023/10/1 1:10,1,1,0,64.7,34.11,1249,32.57,67.96,478
2023/10/1 1:20,1,1,0,64.32,34.2,1245,32.75,67.36,473
2023/10/1 1:30,1,1,0,64,34.25,1256,33.02,66.85,469
2023/10/1 1:40,1,1,0,63.65,34.32,1268,33.41,65.8,470
2023/10/1 1:50,1,1,0,63.22,34.42,1272,33.97,63.99,469
2023/10/1 2:00,1,1,0,62.92,34.5,1280,34.37,62.24,466
2023/10/1 2:10,1,1,0,62.58,34.56,1293,34.49,61.51,469
2023/10/1 2:20,1,1,0,62.3,34.62,1304,34.74,61.34,469
2023/10/1 2:30,1,1,0,62.05,34.7,1310,34.76,60.89,465
2023/10/1 2:40,1,1,0,61.83,34.79,1306,35.24,58.54,457
2023/10/1 2:50,1,1,0,61.58,34.87,1303,35.53,57.42,449
2023/10/1 3:00,1,1,0,61.3,34.93,1307,35.83,56.26,445
2023/10/1 3:10,1,1,0,61,35,1315,35.72,56.52,441
2023/10/1 3:20,1,1,0,60.8,35.07,1329,35.68,56.49,440
2023/10/1 3:30,1,1,0,60.56,35.12,1338,35.96,56.38,440
2023/10/1 3:40,1,1,0,60.33,35.2,1346,36.11,56.46,442
2023/10/1 3:50,1,1,0,60.13,35.25,1358,36.21,56.43,444
2023/10/1 4:00,1,1,0,59.9,35.31,1357,35.96,56.82,444
2023/10/1 4:10,1,1,0,59.71,35.4,1349,36.02,57.06,444
2023/10/1 4:20,1,1,0,59.53,35.44,1339,36.37,55.63,443
2023/10/1 4:30,1,1,0,59.32,35.5,1346,36.17,57.87,438
2023/10/1 4:40,1,1,0,59.14,35.56,1358,35.83,58.29,439
2023/10/1 4:50,1,1,0,58.94,35.6,1375,35.41,59.7,443
2023/10/1 5:00,1,1,0,58.76,35.65,1391,35.82,58.01,443
2023/10/1 5:10,1,1,0,58.61,35.7,1398,36.51,55.65,442
2023/10/1 5:20,1,1,0,58.45,35.71,1409,37.28,53.98,438
2023/10/1 5:30,1,1,0,58.36,35.74,1420,37.62,52.63,433
2023/10/1 5:40,1,1,0,58.15,35.8,1419,37.55,54.2,430
2023/10/1 5:50,1,1,0,57.98,35.87,1411,37.35,52.54,426
2023/10/1 6:00,1,1,0,57.8,35.9,1408,37.58,52.42,425
2023/10/1 6:10,1,1,0,57.64,35.93,1417,37.3,54.73,426
2023/10/1 6:20,1,1,0,57.44,36,1429,36.45,58.14,425
2023/10/1 6:30,1,1,0,57.27,36.01,1441,36.31,58.74,424
2023/10/1 6:40,1,1,0,57.15,36.08,1451,36.88,55.26,425
2023/10/1 6:50,1,1,0,57.05,36.1,1462,36.93,52.59,424
2023/10/1 7:00,1,1,0,56.87,36.13,1478,37.26,51.76,424
2023/10/1 7:10,1,1,0,56.72,36.18,1489,37.45,51.98,422
2023/10/1 7:20,1,1,0,56.58,36.2,1477,37.56,51.43,422
2023/10/1 7:30,1,1,0,56.45,36.2,1462,37.74,50.54,419
2023/10/1 7:40,1,1,0,56.35,36.21,1464,37.81,50.36,417
2023/10/1 7:50,1,1,0,56.22,36.29,1472,37.97,50.9,420
2023/10/1 8:00,1,1,0,56.1,36.29,1483,37.9,50.84,421
2023/10/1 8:10,1,1,0,55.96,36.3,1493,37.53,51.33,419
2023/10/1 8:20,1,1,0,55.85,36.3,1501,37.47,51.56,419
2023/10/1 8:30,1,1,0,55.74,36.3,1512,37.2,55.71,421
2023/10/1 8:40,1,1,0,55.61,36.33,1526,37.01,56.46,425
2023/10/1 8:50,1,1,0,55.55,36.33,1533,36.61,58.38,427
2023/10/1 9:00,1,1,0,55.52,36.33,1529,35.45,63.21,434
2023/10/1 9:10,1,1,0,55.5,36.33,1520,34.39,67.27,444
2023/10/1 9:20,1,1,0,55.43,36.33,1521,33.67,69.19,453
2023/10/1 9:30,1,1,0,55.36,36.33,1527,33.05,70.77,464
2023/10/1 9:40,1,1,0,55.3,36.31,1542,32.46,72.7,476
2023/10/1 9:50,1,1,0,55.22,36.3,1556,32.04,74.23,486
2023/10/1 10:00,1,1,0,55.21,36.3,1577,31.52,75.98,495
2023/10/1 10:10,1,1,0,55.19,36.3,1588,31.09,77.18,503
2023/10/1 10:20,1,1,0,55.17,36.28,1599,30.68,78.23,507
2023/10/1 10:30,1,1,0,55.14,36.22,1610,30.39,79.32,514
2023/10/1 10:40,1,1,0,55.21,36.2,1613,30.11,80.14,521
2023/10/1 10:50,1,1,0,55.27,36.16,1613,29.97,80.39,528
2023/10/1 11:00,1,1,0,55.18,36.16,1611,29.8,80.99,547
2023/10/1 11:10,1,1,0,55.15,36.1,1620,29.6,81.68,552
2023/10/1 11:20,1,1,0,55.13,36.1,1629,29.5,82.14,546
2023/10/1 11:30,1,1,0,55.06,36.08,1642,29.41,82.49,544
2023/10/1 11:40,1,1,0,54.97,36.02,1649,29.29,82.88,545
2023/10/1 11:50,1,1,0,54.91,36,1659,29.24,82.97,547
2023/10/1 12:00,1,1,0,54.83,36,1666,29.14,83.25,552
2023/10/1 12:10,1,1,0,54.77,35.99,1668,29.21,82.62,593
2023/10/1 12:20,1,1,0,54.72,35.94,1664,29.3,82.25,593
2023/10/1 12:30,1,1,0,54.66,35.9,1659,29.29,82.07,588
2023/10/1 12:40,1,1,0,54.56,35.9,1662,29.08,82.67,586
2023/10/1 12:50,1,1,0,54.44,35.9,1666,28.93,83.64,587
2023/10/1 13:00,1,1,0,54.36,35.86,1673,28.94,84.05,579
2023/10/1 13:10,1,1,0,54.23,35.84,1682,29.08,82.66,567
2023/10/1 13:20,1,1,0,54.14,35.81,1687,29.3,80.23,541
2023/10/1 13:30,1,1,0,54.03,35.8,1693,29.81,77.36,521
2023/10/1 13:40,1,1,0,53.91,35.8,1699,29.84,77.24,510
2023/10/1 13:50,1,1,0,53.81,35.8,1701,29.7,77.8,506
2023/10/1 14:00,1,1,0,53.75,35.78,1694,29.59,77.11,506
2023/10/1 14:10,1,1,0,53.6,35.75,1685,29.51,76.46,503
2023/10/1 14:20,1,1,0,53.49,35.72,1685,29.43,75.84,503
2023/10/1 14:30,1,1,0,53.35,35.71,1697,29.45,75.07,503
2023/10/1 14:40,1,1,0,53.18,35.7,1705,29.33,75.53,504
2023/10/1 14:50,1,1,0,53.08,35.7,1707,29.27,75.86,507
2023/10/1 15:00,1,1,0,52.94,35.7,1710,29.28,75.32,509
2023/10/1 15:10,1,1,0,52.78,35.7,1718,29.29,75.12,508
2023/10/1 15:20,1,1,0,53.18,35.61,1725,29.28,75.26,507
2023/10/1 15:30,1,1,0,53.42,35.5,1731,29.29,75.09,506
2023/10/1 15:40,1,1,0,53.12,35.58,1725,29.3,75.37,508
2023/10/1 15:50,1,1,0,52.95,35.6,1721,29.33,76.64,511
2023/10/1 16:00,1,1,0,52.79,35.6,1727,28.93,78.21,510
2023/10/1 16:10,1,1,0,52.62,35.6,1735,28.63,79.95,517
2023/10/1 16:20,1,1,0,52.5,35.6,1744,28.49,81.04,521
2023/10/1 16:30,1,1,0,52.34,35.6,1749,28.46,81.86,527
2023/10/1 16:40,1,1,0,52.22,35.6,1757,28.48,82.26,530
2023/10/1 16:50,1,1,0,52.14,35.6,1763,28.45,82.76,531
2023/10/1 17:00,1,1,0,52.69,35.48,1762,28.36,82.98,533
2023/10/1 17:10,1,1,0,52.56,35.5,1756,28.25,83.29,542
2023/10/1 17:20,1,1,0,52.39,35.5,1753,28.14,83.34,573
2023/10/1 17:30,1,1,0,52.18,35.54,1752,28.04,83.61,582
2023/10/1 17:40,1,1,0,52.65,35.43,1755,28.04,84.13,580
2023/10/1 17:50,1,1,0,52.52,35.43,1763,28.11,84.22,578
2023/10/1 18:00,1,1,0,52.26,35.47,1769,28.18,84.3,581
2023/10/1 18:10,1,1,0,52.27,35.46,1774,28.2,84.48,585
2023/10/1 18:20,1,1,0,52.82,35.28,1782,28.2,84.63,586
2023/10/1 18:30,1,1,0,52.38,35.39,1787,28.36,84.1,698
2023/10/1 18:40,1,1,0,52.19,35.4,1777,28.52,83.49,606
2023/10/1 18:50,1,1,0,52.81,35.26,1769,28.5,83.37,573
2023/10/1 19:00,1,1,0,52.43,35.31,1770,28.49,83.37,569
2023/10/1 19:10,1,1,0,52.24,35.33,1770,28.29,84.14,579
2023/10/1 19:20,1,1,0,52.57,35.23,1775,28.21,84.56,588
2023/10/1 19:30,1,1,0,52.27,35.28,1777,28.23,84.79,588
2023/10/1 19:40,1,1,0,52.55,35.17,1782,28.3,84.58,585
2023/10/1 19:50,1,1,0,52.37,35.25,1794,28.35,84.43,581
2023/10/1 20:00,1,1,0,52.54,35.15,1801,28.34,84.37,570
2023/10/1 20:10,1,1,0,52.45,35.17,1801,28.3,84.35,566
2023/10/1 20:20,1,1,0,52.51,35.13,1788,28.29,83.96,558
2023/10/1 20:30,1,1,0,52.54,35.11,1776,28.19,82.17,531
2023/10/1 20:40,1,1,0,52.32,35.12,1781,27.92,81.18,509
2023/10/1 20:50,1,1,0,52.61,35.03,1790,27.67,82.4,505
2023/10/1 21:00,1,1,0,52.23,35.09,1800,27.53,83.36,507
2023/10/1 21:10,1,1,0,52.63,34.97,1805,27.46,83.87,507
2023/10/1 21:20,1,1,0,52.56,34.96,1809,27.45,84.28,507
2023/10/1 21:30,1,1,0,52.39,34.96,1812,27.32,84.36,510
2023/10/1 21:40,1,1,0,52.72,34.9,1819,27.39,84.06,514
2023/10/1 21:50,1,1,0,52.33,34.97,1819,27.46,83.57,516
2023/10/1 22:00,1,1,0,52.51,34.88,1814,27.57,83.21,529
2023/10/1 22:10,1,1,0,52.54,34.87,1811,27.41,83.64,546
2023/10/1 22:20,1,1,0,52.4,34.86,1816,27.29,84.38,540
2023/10/1 22:30,1,1,0,52.36,34.83,1821,27.3,84.67,529
2023/10/1 22:40,1,1,0,52.56,34.77,1828,27.38,84.54,533
2023/10/1 22:50,1,1,0,52.63,34.73,1831,27.37,83.95,525
2023/10/1 23:00,1,1,0,52.54,34.73,1838,27.36,84.03,517
2023/10/1 23:10,1,1,0,52.42,34.72,1843,27.57,84.25,516
2023/10/1 23:20,1,1,0,52.7,34.64,1840,27.88,83.87,517
2023/10/1 23:30,1,1,0,52.71,34.61,1831,28.03,83.38,520
2023/10/1 23:40,1,1,0,52.26,34.69,1818,28.21,83.51,518
2023/10/1 23:50,1,1,0,52.37,34.65,1816,28.47,82.37,519
2023/10/2 0:00,1,1,0,52.3,34.65,1821,28.49,81.32,512
2023/10/2 0:10,1,1,0,51.99,34.68,1826,28.56,81.06,504
2023/10/2 0:20,1,1,0,52.23,34.6,1830,28.8,80.26,505
2023/10/2 0:30,1,1,0,52.01,34.65,1837,29.11,80.82,506
2023/10/2 0:40,1,1,0,51.82,34.66,1841,29.39,79.64,507
2023/10/2 0:50,1,1,0,51.81,34.66,1837,29.67,78.69,505
2023/10/2 1:00,1,1,0,52.06,34.61,1835,29.82,78.53,502
2023/10/2 1:10,1,1,0,51.88,34.63,1830,30.01,78.3,497
2023/10/2 1:20,1,1,0,51.76,34.66,1829,29.99,78.43,496
2023/10/2 1:30,1,1,0,51.75,34.64,1836,29.93,78.67,495
2023/10/2 1:40,1,1,0,51.77,34.62,1843,30.25,77.04,495
2023/10/2 1:50,1,1,0,51.72,34.63,1845,30.65,75.76,505
2023/10/2 2:00,1,1,0,58.36,34.12,1610,30.86,75.16,524
2023/10/2 2:10,1,1,0,66.52,33.39,843,31.04,74.62,500
2023/10/2 2:20,1,1,0,68.17,32.99,530,31.29,73.48,493
2023/10/2 2:30,1,1,0,68.37,32.86,453,31.57,72.16,485
2023/10/2 2:40,1,1,0,66.52,33.18,455,31.54,72.09,483
2023/10/2 2:50,1,1,0,64.15,33.59,466,31.72,71.1,483
2023/10/2 3:00,1,1,0,62.28,33.9,485,31.95,70.99,484
2023/10/2 3:10,1,1,0,60.67,34.16,505,32.52,68.8,482
2023/10/2 3:20,1,1,0,59.32,34.35,525,32.73,66.72,476
2023/10/2 3:30,1,1,0,58.18,34.52,544,32.94,65.94,474
2023/10/2 3:40,1,1,0,57.12,34.7,562,33.26,65.92,474
2023/10/2 3:50,1,1,0,56.22,34.85,580,33.34,65.45,471
2023/10/2 4:00,1,1,0,55.44,34.98,600,33.52,64.16,469
2023/10/2 4:10,1,1,0,54.8,35.11,617,33.63,64.01,467
2023/10/2 4:20,1,1,0,54.22,35.21,629,32.91,67.2,464
2023/10/2 4:30,1,1,0,53.68,35.33,640,32.74,68.54,467
2023/10/2 4:40,1,1,0,53.16,35.42,659,33.29,66.97,469
2023/10/2 4:50,1,1,0,52.69,35.49,676,33.59,66.74,495
2023/10/2 5:00,1,1,0,52.25,35.57,693,33.06,67.67,469
2023/10/2 5:10,1,1,0,51.83,35.64,715,32.7,68.61,467
2023/10/2 5:20,1,1,0,51.43,35.72,736,32.56,69.34,470
2023/10/2 5:30,1,1,0,51.13,35.79,755,32.39,70.06,468
2023/10/2 5:40,1,1,0,50.91,35.81,770,32.15,71.15,466
2023/10/2 5:50,1,1,0,50.66,35.89,777,32.26,71.12,465
2023/10/2 6:00,1,1,0,50.42,35.9,791,32.56,70.44,467
2023/10/2 6:10,1,1,0,50.19,35.95,807,32.56,69.82,466
2023/10/2 6:20,1,1,0,49.97,36,824,33.04,67.61,466
2023/10/2 6:30,1,1,0,49.76,36,843,33.11,66.52,467
2023/10/2 6:40,1,1,0,49.57,36.02,863,32.81,67.08,468
2023/10/2 6:50,1,1,0,49.36,36.08,884,32.38,69.11,467
2023/10/2 7:00,1,1,0,49.26,36.1,898,31.51,73.38,471
2023/10/2 7:10,1,1,0,49.29,36.1,905,30.83,74.56,614
2023/10/2 7:20,1,1,0,49.15,36.1,911,30.08,76.53,507
2023/10/2 7:30,1,1,0,49.03,36.1,926,29.6,78.94,498
2023/10/2 7:40,1,1,0,48.91,36.11,941,29.66,79.1,504
2023/10/2 7:50,1,1,0,48.8,36.11,956,29.47,79.29,507
2023/10/2 8:00,1,1,0,48.69,36.1,972,29.32,80.2,513
2023/10/2 8:10,1,1,0,48.59,36.1,990,29.19,80.4,512
2023/10/2 8:20,1,1,0,48.45,36.1,1005,29.14,80.66,506
2023/10/2 8:30,1,1,0,48.36,36.1,1030,29.21,81.05,507
2023/10/2 8:40,1,1,0,48.29,36.08,1046,29.34,80.93,508
2023/10/2 8:50,1,1,0,48.2,36.07,1055,29.44,80.63,508
2023/10/2 9:00,1,1,0,48.09,36.02,1068,29.48,80.49,506
2023/10/2 9:10,1,1,0,47.91,36.06,1083,29.51,80.75,506
2023/10/2 9:20,1,1,0,47.76,36.06,1103,29.63,80.44,504
2023/10/2 9:30,1,1,0,47.64,36.07,1123,29.81,80.31,502
2023/10/2 9:40,1,1,0,47.5,36.08,1147,29.8,80.15,499
2023/10/2 9:50,1,1,0,47.38,36.08,1164,29.82,80.4,497
2023/10/2 10:00,1,1,0,47.25,36.1,1184,29.74,80.06,519
2023/10/2 10:10,1,1,0,47.16,36.09,1203,29.44,80.89,515
2023/10/2 10:20,1,1,0,47.09,36.09,1208,29.12,81.2,511
2023/10/2 10:30,1,1,0,46.96,36.09,1213,28.9,81.95,527
2023/10/2 10:40,1,1,0,46.85,36.07,1223,28.75,82.75,539
2023/10/2 10:50,1,1,0,46.74,36.05,1240,28.68,82.82,529
2023/10/2 11:00,1,1,0,46.64,36.02,1253,28.64,82.79,540
2023/10/2 11:10,1,1,0,46.53,36.01,1273,28.59,83.08,543
2023/10/2 11:20,1,1,0,46.46,36,1288,28.58,82.79,544
2023/10/2 11:30,1,1,0,46.39,36,1304,28.57,82.81,550
2023/10/2 11:40,1,1,0,46.31,36,1320,28.5,82.78,552
2023/10/2 11:50,1,1,0,46.26,36,1336,28.37,82.88,551
2023/10/2 12:00,1,1,0,46.21,35.98,1339,28.32,83.12,559
2023/10/2 12:10,1,1,0,46.15,35.95,1344,28.24,83.23,579
2023/10/2 12:20,1,1,0,46.08,35.91,1358,28.12,83.44,591
2023/10/2 12:30,1,1,0,46,35.9,1371,28.09,83.67,594
2023/10/2 12:40,1,1,0,45.94,35.9,1385,27.95,84.3,588
2023/10/2 12:50,1,1,0,45.9,35.9,1399,27.9,84.63,587
2023/10/2 13:00,1,1,0,45.96,35.89,1415,27.9,84.51,586
2023/10/2 13:10,1,1,0,46.48,35.72,1429,27.89,84.78,584
2023/10/2 13:20,1,1,0,46.22,35.8,1439,27.81,84.86,578
2023/10/2 13:30,1,1,0,46.09,35.8,1449,27.88,84.25,584
2023/10/2 13:40,1,1,0,46.01,35.8,1449,27.9,83.71,606
2023/10/2 13:50,1,1,0,45.93,35.8,1450,27.85,83.44,620
2023/10/2 14:00,1,1,0,46.03,35.78,1456,27.85,83.55,623
2023/10/2 14:10,1,1,0,46.29,35.68,1467,27.8,83.9,610
2023/10/2 14:20,1,1,0,46.04,35.71,1481,27.57,84.39,604
2023/10/2 14:30,1,1,0,45.92,35.74,1497,27.47,84.84,601
2023/10/2 14:40,1,1,0,45.79,35.74,1510,27.39,84.94,596
2023/10/2 14:50,1,1,0,45.64,35.79,1523,27.3,85,594
2023/10/2 15:00,1,1,0,45.56,35.77,1530,27.22,85.31,594
2023/10/2 15:10,1,1,0,45.46,35.79,1534,27.16,85.53,602
2023/10/2 15:20,1,1,0,45.37,35.77,1534,27.1,85.34,621
2023/10/2 15:30,1,1,0,45.27,35.78,1538,27.09,85.47,627
2023/10/2 15:40,1,1,0,45.46,35.71,1547,27.1,85.64,617
2023/10/2 15:50,1,1,0,45.55,35.62,1560,27.1,85.65,604
2023/10/2 16:00,1,1,0,45.34,35.7,1573,27.1,85.67,602
2023/10/2 16:10,1,1,0,45.31,35.68,1584,27.13,85.66,602
2023/10/2 16:20,1,1,0,45.79,35.48,1591,27.09,85.6,603
2023/10/2 16:30,1,1,0,45.45,35.59,1601,27.02,85.69,608
2023/10/2 16:40,1,1,0,45.27,35.6,1600,27,85.83,615
2023/10/2 16:50,1,1,0,45.53,35.49,1600,26.99,85.83,641
2023/10/2 17:00,1,1,0,45.39,35.5,1600,27.01,85.81,640
2023/10/2 17:10,1,1,0,45.62,35.43,1608,27.01,85.63,622
2023/10/2 17:20,1,1,0,45.61,35.4,1617,27.03,85.64,610
2023/10/2 17:30,1,1,0,45.34,35.47,1628,27.02,85.66,606
2023/10/2 17:40,1,1,0,45.82,35.31,1643,27.04,85.69,605
2023/10/2 17:50,1,1,0,45.44,35.38,1650,27.03,85.62,605
2023/10/2 18:00,1,1,0,45.56,35.34,1660,27,85.6,606
2023/10/2 18:10,1,1,0,45.42,35.35,1657,26.94,85.69,614
2023/10/2 18:20,1,1,0,45.52,35.31,1659,26.88,85.57,632
2023/10/2 18:30,1,1,0,45.37,35.32,1663,26.85,85.52,646
2023/10/2 18:40,1,1,0,45.69,35.23,1674,26.9,85.68,636
2023/10/2 18:50,1,1,0,45.37,35.29,1682,26.89,85.79,625
2023/10/2 19:00,1,1,0,45.74,35.18,1693,26.96,85.89,622
2023/10/2 19:10,1,1,0,45.4,35.22,1704,27.08,85.92,619
2023/10/2 19:20,1,1,0,45.75,35.12,1712,27.1,85.89,618
2023/10/2 19:30,1,1,0,45.38,35.2,1714,27.08,85.61,622
2023/10/2 19:40,1,1,0,45.69,35.1,1714,27,85.8,641
